table_name,column_name,position,column_type,nullable
production_import_npk_fertilizer_year_wise,focus_area,2,varchar(255),YES
production_import_npk_fertilizer_year_wise,indicator_name,3,varchar(255),YES
production_import_npk_fertilizer_year_wise,indicator_item,4,varchar(255),YES
production_import_npk_fertilizer_year_wise,year,5,varchar(255),YES
production_import_npk_fertilizer_year_wise,indicator_value,6,varchar(255),YES
production_import_npk_fertilizer_year_wise,indicator_value_unit,7,varchar(255),YES
prohibition_auctioned_or_seized_vehicle_or_land,state_name,1,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,focus_area,2,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,year,3,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,auctioned_vehicles,4,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,vehicles_released_on_penalty,5,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,seized_premises_or_land,6,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,auctioned_premises_or_land,7,text,YES
prohibition_auctioned_or_seized_vehicle_or_land,premises_or_land_released_on_penalty,8,text,YES
public_health_housing_details_district_wise_year_wise,focus_area,1,text,YES
public_health_housing_details_district_wise_year_wise,state_name,2,text,YES
public_health_housing_details_district_wise_year_wise,year,3,text,YES
public_health_housing_details_district_wise_year_wise,district_name,4,text,YES
public_health_housing_details_district_wise_year_wise,name_of_municipal_body,5,text,YES
public_health_housing_details_district_wise_year_wise,rural_wards_making_municipal_body,6,text,YES
public_health_housing_details_district_wise_year_wise,urban_wards_post_formation_of_municipal_body,7,text,YES
public_health_housing_details_district_wise_year_wise,total_number_of_houses,8,text,YES
public_health_housing_details_district_wise_year_wise,panchayati_raj_department_operated_total_schemes,9,text,YES
public_health_housing_details_district_wise_year_wise,panchayati_raj_department_operated_functional_schemes,10,text,YES
public_health_housing_details_district_wise_year_wise,panchayati_raj_department_operated_non_functional_schemes,11,text,YES
public_health_housing_details_district_wise_year_wise,houses_covered_under_panchayati_raj_department,12,text,YES
public_health_housing_details_district_wise_year_wise,public_health_engineering_department_operated_total_schemes,13,text,YES
public_health_housing_details_district_wise_year_wise,public_health_engineering_department_operated_functional_schemes,14,text,YES
public_health_housing_details_district_wise_year_wise,department_operated_non_functional_schemes,15,text,YES
public_health_housing_details_district_wise_year_wise,houses_covered_under_public_health_engineering_department,16,text,YES
quality_of_roads_year_wise_road_type_wise,focus_area,1,text,YES
quality_of_roads_year_wise_road_type_wise,state_name,2,text,YES
quality_of_roads_year_wise_road_type_wise,year,3,text,YES
quality_of_roads_year_wise_road_type_wise,road_name,4,text,YES
quality_of_roads_year_wise_road_type_wise,road_type,5,text,YES
quality_of_roads_year_wise_road_type_wise,total_road_length_in_kilometer,6,text,YES
quality_of_roads_year_wise_road_type_wise,wing_name,7,text,YES
quality_of_roads_year_wise_road_type_wise,circle_name,8,text,YES
quality_of_roads_year_wise_road_type_wise,division_name,9,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_roads_in_good_condition_in_kilometer,10,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_roads_in_fair_condition_in_kilometer,11,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_roads_in_average_condition_in_kilometer,12,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_roads_in_bad_condition_in_kilometer,13,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_single_lane_roads_in_kilometer,14,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_intermediate_lane_roads_in_kilometer,15,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_two_lane_roads_in_kilometer,16,text,YES
quality_of_roads_year_wise_road_type_wise,length_of_roads_with_more_than_seven_feet_width_in_kilometer,17,text,YES
quality_of_roads_year_wise_road_type_wise,updated_new_total_road_length_in_kilometer,18,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,state_name,1,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,focus_area,2,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,year,3,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,name_of_district,4,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_normal_rainfall_in_millimeter,5,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_actual_rainfall_in_millimeter,6,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_deviation_in_percentage,7,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,july_normal_rainfall_in_millimeter,8,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,july_actual_rainfall_in_millimeter,9,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,july_deviation_in_percentage,10,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,august_normal_rainfall_in_millimeter,11,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,august_actual_rainfall_in_millimeter,12,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,august_deviation_in_percentage,13,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,september_normal_rainfall_in_millimeter,14,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,september_actual_rainfall_in_millimeter,15,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,september_deviation_in_percentage,16,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_to_september_normal_rainfall_in_millimeter,17,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_to_september_actual_rainfall_in_millimeter,18,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,june_to_september_deviation__in_percentage,19,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_normal_rainfall_in_millimeter,20,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_actual_rainfall_in_millimeter,21,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_deviation_in_percentage,22,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,november_normal_rainfall_in_millimeter,23,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,november_actual_rainfall_in_millimeter,24,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,november_deviation_in_percentage,25,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,december_normal_rainfall_in_millimeter,26,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,december_actual_rainfall_in_millimeter,27,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,december_deviation_in_percentage,28,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_to_december_normal_rainfall_in_millimeter,29,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_to_december_actual_rainfall_in_millimeter,30,text,YES
rainfall_in_bihar_yearwise_districtwise_month_wise,october_to_december_deviation_in_percentage,31,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,district_name,1,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,total_beneficiaries,2,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,verified_by_block,3,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,rejected_by_block,4,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,approved_by_adss,5,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,rejected_by_adss,6,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,locked_for_payment,7,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,send_to_nsap,8,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,payment_done,9,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,scheme_name,10,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,year,11,text,YES
rashtriya_parivar_labh_yojana_district_year_wise,state_name,12,text,YES
registrar_office_details,state_name,1,text,YES
registrar_office_details,focus_area,2,text,YES
registrar_office_details,office_type,3,text,YES
registrar_office_details,count_of_office_type,4,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,state_name,1,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,focus_area,2,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,center_name,3,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,group_item_name,4,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,month,5,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,first_week_price_in_rupee,6,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,second_week_price_in_rupee,7,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,third_week_price_in_rupee,8,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,fourth_week_price_in_rupee,9,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,fifth_week_price_in_rupee,10,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,average_price_in_rupee,11,text,YES
retail_price_different_items_center_wise_month_wise_year_wise,year,12,text,YES
road_category_with_their_lengths_year_wise,focus_area,1,text,YES
road_category_with_their_lengths_year_wise,state_name,2,text,YES
road_category_with_their_lengths_year_wise,category_of_road,3,text,YES
road_category_with_their_lengths_year_wise,year,4,text,YES
road_category_with_their_lengths_year_wise,length_in_kilometer,5,text,YES
road_construction_overview_year_wise_road_category_type_wise,focus_area,1,text,YES
road_construction_overview_year_wise_road_category_type_wise,state_name,2,text,YES
road_construction_overview_year_wise_road_category_type_wise,year,3,text,YES
road_construction_overview_year_wise_road_category_type_wise,category_of_road,4,text,YES
road_construction_overview_year_wise_road_category_type_wise,national_highways_length_in_kilometer,5,text,YES
road_construction_overview_year_wise_road_category_type_wise,national_highways_percentage_share,6,text,YES
road_construction_overview_year_wise_road_category_type_wise,state_highways_length_in_kilometer,7,text,YES
road_construction_overview_year_wise_road_category_type_wise,state_highways_percentage_share,8,text,YES
road_construction_overview_year_wise_road_category_type_wise,major_district_roads_length_in_kilometer,9,text,YES
road_construction_overview_year_wise_road_category_type_wise,major_district_roads_percentage_share,10,text,YES
road_construction_projects_road_names_wise_project_cost_wise,focus_area,1,text,YES
road_construction_projects_road_names_wise_project_cost_wise,state_name,2,text,YES
road_construction_projects_road_names_wise_project_cost_wise,name_of_road,3,text,YES
road_construction_projects_road_names_wise_project_cost_wise,length_in_kilometer,4,text,YES
road_construction_projects_road_names_wise_project_cost_wise,project_cost_in_crore_rupee,5,text,YES
road_construction_projects_road_names_wise_project_cost_wise,status_of_work,6,text,YES
road_construction_schemes_year_wise,focus_area,1,text,YES
road_construction_schemes_year_wise,state_name,2,text,YES
road_construction_schemes_year_wise,year,3,text,YES
road_construction_schemes_year_wise,name_of_scheme,4,text,YES
road_construction_schemes_year_wise,amount_spent_in_crore_rupee,5,text,YES
road_construction_schemes_year_wise,actual_cumulative_expenditure_in_crore_rupee,6,text,YES
road_construction_schemes_year_wise,scheme_type,7,text,YES
road_projects_bharatmala_pariyojana_year_wise,focus_area,1,text,YES
road_projects_bharatmala_pariyojana_year_wise,state_name,2,text,YES
road_projects_bharatmala_pariyojana_year_wise,year,3,text,YES
road_projects_bharatmala_pariyojana_year_wise,project_name,4,text,YES
road_projects_bharatmala_pariyojana_year_wise,allotted_cost_in_crore_rupees,5,text,YES
road_projects_bharatmala_pariyojana_year_wise,length_in_kilometer,6,text,YES
road_projects_bharatmala_pariyojana_year_wise,construction_status,7,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,focus_area,1,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,state_name,2,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,circle_name,3,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,division_name,4,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,district_name,5,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,block_name,6,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,road_name,7,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,length_in_kilometers,8,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,scheme_name,9,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,work_status,10,text,YES
roads_under_rwd_district_wise_block_wise_year_wise,year,11,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,focus_area,1,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,state_name,2,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,district_name,3,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,year,4,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,schools_registered_for_water_testing,5,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,number_of_schools_tested,6,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,percentage_of_schools_tested,7,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,aanganwadi_centres_registered_for_water_testing,8,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,number_of_aanganwadi_centres_tested,9,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,percentage_of_aanganwadi_centres_tested,10,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_registered_for_water_testing,11,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_not_tested_at_household,12,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_not_tested_at_household_percentage,13,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_tested_in_one_household,14,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_tested_in_one_household_percentage,15,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_tested_in_two_household,16,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_tested_in_two_household_pecentage,17,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_where_water_samples_tested_in_three_or_more_household,18,text,YES
school_aanganwadi_household_water_quality_testing_yearwise,villages_water_tested_in_three_or_more_household_percentage,19,text,YES
search_history,id,1,bigint,NO
search_history,user_id,2,bigint,YES
search_history,user_email,3,varchar(255),YES
search_history,question,4,text,YES
search_history,opinion,5,text,YES
search_history,summary,6,text,YES
search_history,suggested_questions,7,text,YES
search_history,best_practices,8,text,YES
search_history,table,9,text,YES
search_history,chart_visualization,10,text,YES
search_history,heat_map,11,text,YES
search_history,query_type,12,varchar(256),YES
